,deployment_signal
7916,3.785219888
7917,3.771908874
7918,3.75859786
7919,3.745286846
7920,3.731975832
7921,3.718664817
7922,3.705353803
7923,3.692042789
7924,3.678731775
7925,3.665420761
7926,3.652109746
7927,3.638798732
7928,3.625487718
7929,3.612176704
7930,3.59886569
7931,3.585554675
7932,3.572243661
7933,3.558932647
7934,3.545621633
7935,3.532310619
7936,3.518999604
7937,3.50568859
7938,3.492377576
7939,3.479066562
7940,3.465755548
7941,3.452444533
7942,3.439133519
7943,3.425822505
7944,3.412511491
7945,3.399200477
7946,3.385889463
7947,3.372578448
7948,3.359267434
7949,3.34595642
7950,3.332645406
7951,3.33643576
7952,3.340226114
7953,3.344016468
7954,3.347806822
7955,3.351597176
7956,3.35538753
7957,3.359177884
7958,3.362968238
7959,3.366758592
7960,3.370548946
7961,3.3743393
7962,3.378129654
7963,3.381920008
7964,3.385710362
7965,3.389500716
7966,3.39329107
7967,3.397081424
7968,3.400871778
7969,3.404662132
7970,3.408452486
7971,3.41224284
7972,3.416033195
7973,3.419823549
7974,3.423613903
7975,3.427404257
7976,3.431194611
7977,3.434984965
7978,3.438775319
7979,3.442565673
7980,3.446356027
7981,3.450146381
7982,3.453936735
7983,3.457727089
7984,3.461517443
7985,3.465307797
7986,3.469098151
7987,3.472888505
7988,3.476678859
7989,3.480469213
7990,3.484259567
7991,3.488049921
7992,3.491840275
7993,3.495630629
7994,3.499420983
7995,3.503211337
7996,3.507001691
7997,3.510792045
7998,3.514582399
7999,3.518372753
8000,3.522163108
8001,3.525953462
8002,3.529743816
8003,3.53353417
8004,3.537324524
8005,3.541114878
8006,3.544905232
8007,3.548695586
8008,3.55248594
8009,3.556276294
8010,3.560066648
8011,3.563857002
8012,3.567647356
8013,3.57143771
8014,3.575228064
8015,3.579018418
8016,3.582808772
8017,3.586599126
8018,3.59038948
8019,3.594179834
8020,3.597970188
8021,3.601760542
8022,3.605550896
8023,3.60934125
8024,3.613131604
8025,3.616921958
8026,3.751438634
8027,3.88595531
8028,4.020471985
8029,4.154988661
8030,4.289505336
8031,4.424022012
8032,4.558538688
8033,4.693055363
8034,4.827572039
8035,4.962088714
8036,5.09660539
8037,5.231122065
8038,5.365638741
8039,5.500155417
8040,5.634672092
8041,5.769188768
8042,5.903705443
8043,6.038222119
8044,6.172738794
8045,6.30725547
8046,6.441772146
8047,6.576288821
8048,6.710805497
8049,6.845322172
8050,6.979838848
8051,7.114355524
8052,7.248872199
8053,7.383388875
8054,7.51790555
8055,7.652422226
8056,7.786938901
8057,7.921455577
8058,8.055972253
8059,8.190488928
8060,8.325005604
8061,8.459522279
8062,8.594038955
8063,8.728555631
8064,8.863072306
8065,8.997588982
8066,9.132105657
8067,9.266622333
8068,9.401139008
8069,9.535655684
8070,9.67017236
8071,9.804689035
8072,9.939205711
8073,10.07372239
8074,10.20823906
8075,10.34275574
8076,10.47727241
8077,10.61178909
8078,10.74630576
8079,10.88082244
8080,11.01533912
8081,11.14985579
8082,11.28437247
8083,11.41888914
8084,11.55340582
8085,11.68792249
8086,11.82243917
8087,11.95695584
8088,12.09147252
8089,12.2259892
8090,12.36050587
8091,12.49502255
8092,12.62953922
8093,12.7640559
8094,12.89857257
8095,13.03308925
8096,13.16760592
8097,13.3021226
8098,13.43663928
8099,13.57115595
8100,13.65312463
8101,13.6056065
8102,13.57134637
8103,13.56189424
8104,13.56538611
8105,13.68460198
8106,13.70630785
8107,13.70641372
8108,13.70651959
8109,13.70662546
8110,13.70673133
8111,13.7068372
8112,13.70694307
8113,13.70704894
8114,13.70715482
8115,13.70726069
8116,13.70736656
8117,13.70747243
8118,13.7075783
8119,13.70768417
8120,13.70779004
8121,13.70789591
8122,13.70800178
8123,13.70810765
8124,13.70821352
8125,13.70831939
8126,13.70842526
8127,13.70853113
8128,13.708637
8129,13.70874287
8130,13.70884875
8131,13.70895462
8132,13.70906049
8133,13.70916636
8134,13.70927223
8135,13.7093781
8136,13.70948397
8137,13.70958984
8138,13.70969571
8139,13.70980158
8140,13.70990745
8141,13.71001332
8142,13.71011919
8143,13.71022506
8144,13.71033093
8145,13.7104368
8146,13.71054267
8147,13.71064855
8148,13.71075442
8149,13.71086029
8150,13.71096616
8151,13.71107203
8152,13.7111779
8153,13.71128377
8154,13.71138964
8155,13.71149551
8156,13.71160138
8157,13.71170725
8158,13.71181312
8159,13.71191899
8160,13.71202486
8161,13.71213073
8162,13.7122366
8163,13.71234248
8164,13.71244835
8165,13.71255422
8166,13.71266009
8167,13.71276596
8168,13.71287183
8169,13.7129777
8170,13.71308357
8171,13.71318944
8172,13.71329531
8173,13.71340118
8174,13.71350705
8175,13.71361292
8176,13.6246096
8177,13.53560628
8178,13.44660296
8179,13.35759963
8180,13.26859631
8181,13.17959299
8182,13.09058967
8183,13.00158634
8184,12.91258302
8185,12.8235797
8186,12.73457638
8187,12.64557306
8188,12.55656973
8189,12.46756641
8190,12.37856309
8191,12.28955977
8192,12.20055644
8193,12.11155312
8194,12.0225498
8195,11.93354648
8196,11.84454316
8197,11.75553983
8198,11.66653651
8199,11.57753319
8200,11.48852987
8201,11.39952654
8202,11.31052322
8203,11.2215199
8204,11.13251658
8205,11.04351325
8206,10.95450993
8207,10.86550661
8208,10.77650329
8209,10.68749997
8210,10.59849664
8211,10.50949332
8212,10.42049
8213,10.33148668
8214,10.24248335
8215,10.15348003
8216,10.06447671
8217,9.975473388
8218,9.886470066
8219,9.797466743
8220,9.708463421
8221,9.619460099
8222,9.530456776
8223,9.441453454
8224,9.352450132
8225,9.26344681
8226,9.174443487
8227,9.085440165
8228,8.996436843
8229,8.907433521
8230,8.818430198
8231,8.729426876
8232,8.640423554
8233,8.551420232
8234,8.462416909
8235,8.373413587
8236,8.284410265
8237,8.195406943
8238,8.10640362
8239,8.017400298
8240,7.928396976
8241,7.839393654
8242,7.750390331
8243,7.661387009
8244,7.572383687
8245,7.483380365
8246,7.394377042
8247,7.30537372
8248,7.216370398
8249,7.127367076
8250,7.038363753
8251,7.037135033
8252,7.035906312
8253,7.034677591
8254,7.033448871
8255,7.03222015
8256,7.030991429
8257,7.029762708
8258,7.028533988
8259,7.027305267
8260,7.026076546
8261,7.024847826
8262,7.023619105
8263,7.022390384
8264,7.021161664
8265,7.019932943
8266,7.018704222
8267,7.017475501
8268,7.016246781
8269,7.01501806
8270,7.013789339
8271,7.012560619
8272,7.011331898
8273,7.010103177
8274,7.008874457
8275,7.007645736
8276,7.006417015
8277,7.005188295
8278,6.922799574
8279,6.840400853
8280,6.794062132
8281,6.706233412
8282,6.624814691
8283,6.54339597
8284,6.47746725
8285,6.414118529
8286,6.353859808
8287,6.292791088
8288,6.229372367
8289,6.174623646
8290,6.135324925
8291,6.113856205
8292,6.131037484
8293,6.166818763
8294,6.204720043
8295,6.242631322
8296,6.280532601
8297,6.318433881
8298,6.34078516
8299,6.360576439
8300,6.380357718
8301,6.392858998
8302,6.393920277
8303,6.368441556
8304,6.321652836
8305,6.263304115
8306,6.204945394
8307,6.146596674
8308,6.098867953
8309,6.052909232
8310,6.009780512
8311,5.971681791
8312,5.96534307
8313,5.964354349
8314,5.963365629
8315,5.962376908
8316,5.961388187
8317,5.960399467
8318,5.959410746
8319,5.958422025
8320,5.957433305
8321,5.956454584
8322,5.955465863
8323,5.954477142
8324,5.953488422
8325,5.952499701
8326,5.882076081
8327,5.81165246
8328,5.74122884
8329,5.67080522
8330,5.600381599
8331,5.529957979
8332,5.459534359
8333,5.395040738
8334,5.341157118
8335,5.287273498
8336,5.233389877
8337,5.175986257
8338,5.112262636
8339,5.048549016
8340,4.984825396
8341,4.914661775
8342,4.843448155
8343,4.792244535
8344,4.744390914
8345,4.719137294
8346,4.697593674
8347,4.654480053
8348,4.605796433
8349,4.553632813
8350,4.501469192
8351,4.449305572
8352,4.401751952
8353,4.338098331
8354,4.261574711
8355,4.159681091
8356,4.03887747
8357,3.90786385
8358,3.776850229
8359,3.649306609
8360,3.522322989
8361,3.406049368
8362,3.331805748
8363,3.261302128
8364,3.190808507
8365,3.120314887
8366,3.049821267
8367,2.979327646
8368,2.954034026
8369,3.013560406
8370,3.038066785
8371,3.062573165
8372,3.087069545
8373,3.105005924
8374,3.111232304
8375,3.095428683
8376,3.055545063
8377,2.987191443
8378,2.893517822
8379,2.788664202
8380,2.670030582
8381,2.553186961
8382,2.439553341
8383,2.330619721
8384,2.2300061
8385,2.12939248
8386,2.03400886
8387,1.948015239
8388,1.862021619
8389,1.776027999
8390,1.709434378
8391,1.652500758
8392,1.606987138
8393,1.561483517
8394,1.513829897
8395,1.462306276
8396,1.410792656
8397,1.349079036
8398,1.269035415
8399,1.187781795
8400,1.104368175
8401,1.147294235
8402,1.183560296
8403,1.173126356
8404,1.171302417
8405,1.160438477
8406,1.133304538
8407,1.106170598
8408,1.096566659
8409,1.147532719
8410,1.20322878
8411,1.25891484
8412,1.314610901
8413,1.370306961
8414,1.425993022
8415,1.481579082
8416,1.537255143
8417,1.592931203
8418,1.648607264
8419,1.704283324
8420,1.759959385
8421,1.815635445
8422,1.871311506
8423,1.926987566
8424,1.982663627
8425,2.038339688
8426,2.094015748
8427,2.149691809
8428,2.205367869
8429,2.26104393
8430,2.31671999
8431,2.372396051
8432,2.428072111
8433,2.483748172
8434,2.539424232
8435,2.595100293
8436,2.650776353
8437,2.706452414
8438,2.768808474
8439,2.876104535
8440,3.014680595
8441,3.193116656
8442,3.382822716
8443,3.582822716
8444,3.782822716
8445,3.982822716
8446,4.182822716
8447,4.263213019
8448,4.318889079
8449,4.37456514
8450,4.4302412
8451,4.485917261
8452,4.541593321
8453,4.597269382
8454,4.652945442
8455,4.708621503
8456,4.764297563
8457,4.819973624
8458,4.875649684
8459,4.931325745
8460,4.987001805
8461,5.042677866
8462,5.098353926
8463,5.154029987
8464,5.209706047
8465,5.265382108
8466,5.321058169
8467,5.376734229
8468,5.43241029
8469,5.48808635
8470,5.543762411
8471,5.599438471
8472,5.655114532
8473,5.710790592
8474,5.766466653
8475,5.822142713
8476,5.74819655
8477,5.674250387
8478,5.600304225
8479,5.526358062
8480,5.434691899
8481,5.301255736
8482,5.184239573
8483,5.07152341
8484,4.966067247
8485,4.873341084
8486,4.782244922
8487,4.694338759
8488,4.611482596
8489,4.528616433
8490,4.45494027
8491,4.396154107
8492,4.362887944
8493,4.342031781
8494,4.340075619
8495,4.251049456
8496,4.177323293
8497,4.11455713
8498,4.051790967
8499,3.986324804
8500,3.899578641
8501,3.812832478
8502,3.726086316
8503,3.642450153
8504,3.56374399
8505,3.508527827
8506,3.453311664
8507,3.396235501
8508,3.322229338
8509,3.228623175
8510,3.136267013
8511,3.05387085
8512,2.966514687
8513,2.875988524
8514,2.786832361
8515,2.708736198
8516,2.632780035
8517,2.575593872
8518,2.53452771
8519,2.493341547
8520,2.451145384
8521,2.408959221
8522,2.346673058
8523,2.272726895
8524,2.198780732
8525,2.124834569
8526,2.050888407
8527,1.969272244
8528,1.866696081
8529,1.765549918
8530,1.664403755
8531,1.563257592
8532,1.474631429
8533,1.394045266
8534,1.314769104
8535,1.245782941
8536,1.176786778
8537,1.107800615
8538,1.038804452
8539,0.969818289
8540,0.887602126
8541,0.796995963
8542,0.699099801
8543,0.596583638
8544,0.494067475
8545,0.391561312
8546,0.285635149
8547,0.184808986
8548,0.072162823
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0.085658645
8557,0.226768337
8558,0.369638028
8559,0.526577719
8560,0.603877411
8561,0.636647102
8562,0.669416793
8563,0.702186484
8564,0.734956176
8565,0.767725867
8566,0.800495558
8567,0.83326525
8568,0.866034941
8569,0.898804632
8570,0.931574323
8571,0.964344015
8572,0.997113706
8573,1.029883397
8574,1.062653089
8575,1.09542278
8576,1.128192471
8577,1.160962162
8578,1.193731854
8579,1.226501545
8580,1.259271236
8581,1.292040928
8582,1.324810619
8583,1.35758031
8584,1.390350001
8585,1.423119693
8586,1.455889384
8587,1.488659075
8588,1.521428767
8589,1.554198458
8590,1.586968149
8591,1.619737841
8592,1.652507532
8593,1.685277223
8594,1.718046914
8595,1.750816606
8596,1.783586297
8597,1.816355988
8598,1.84912568
8599,1.881895371
8600,1.914665062
8601,1.947434753
8602,1.980204445
8603,2.012974136
8604,2.045743827
8605,2.078513519
8606,2.10682321
8607,2.137602901
8608,2.176822592
8609,2.209592284
8610,2.242361975
8611,2.275131666
8612,2.307901358
8613,2.340671049
8614,2.37344074
8615,2.406210432
8616,2.438980123
8617,2.471749814
8618,2.504519505
8619,2.537289197
8620,2.570058888
8621,2.602828579
8622,2.635598271
8623,2.668367962
8624,2.701137653
8625,2.733907344
8626,2.734818206
8627,2.735729068
8628,2.73663993
8629,2.690090791
8630,2.654351653
8631,2.596082515
8632,2.565483376
8633,2.540424238
8634,2.5241851
8635,2.507945962
8636,2.499016823
8637,2.491017685
8638,2.483008547
8639,2.496229408
8640,2.52334027
8641,2.568361132
8642,2.608681993
8643,2.728702855
8644,2.751213717
8645,2.752124579
8646,2.75303544
8647,2.753946302
8648,2.754857164
8649,2.755768025
8650,2.756678887
8651,2.757589749
8652,2.758500611
8653,2.759411472
8654,2.760322334
8655,2.761233196
8656,2.762144057
8657,2.763054919
8658,2.763965781
8659,2.764876643
8660,2.765787504
8661,2.766698366
8662,2.767609228
8663,2.768520089
8664,2.769430951
8665,2.770341813
8666,2.771252674
8667,2.772163536
8668,2.773074398
8669,2.77398526
8670,2.774896121
8671,2.775806983
8672,2.776717845
8673,2.777628706
8674,2.778539568
8675,2.77945043
8676,2.780361292
8677,2.781272153
8678,2.782183015
8679,2.783093877
8680,2.784004738
8681,2.7849156
8682,2.785826462
8683,2.786737324
8684,2.787648185
8685,2.788559047
8686,2.789469909
8687,2.79038077
8688,2.791291632
8689,2.792202494
8690,2.793113355
8691,2.794024217
8692,2.794935079
8693,2.795845941
8694,2.796756802
8695,2.797667664
8696,2.798578526
8697,2.799489387
8698,2.800400249
8699,2.801311111
8700,2.802221973
8701,2.808919946
8702,2.81561792
8703,2.822315894
8704,2.829013867
8705,2.835711841
8706,2.842409815
8707,2.849107789
8708,2.855805762
8709,2.862503736
8710,2.86920171
8711,2.875899683
8712,2.882597657
8713,2.889295631
8714,2.895993605
8715,2.902691578
8716,2.909389552
8717,2.916087526
8718,2.922785499
8719,2.929483473
8720,2.936181447
8721,2.942879421
8722,2.949577394
8723,2.956275368
8724,2.962973342
8725,2.969671315
8726,2.976369289
8727,2.983067263
8728,2.989765236
8729,2.99646321
8730,3.003161184
8731,3.009859158
8732,3.016557131
8733,3.023255105
8734,3.029953079
8735,3.036651052
8736,3.043349026
8737,3.050047
8738,3.056744974
8739,3.063442947
8740,3.070140921
8741,3.076838895
8742,3.083536868
8743,3.090234842
8744,3.096932816
8745,3.10363079
8746,3.110328763
8747,3.117026737
8748,3.123724711
8749,3.130422684
8750,3.137120658
8751,3.143818632
8752,3.150516606
8753,3.157214579
8754,3.163912553
8755,3.170610527
8756,3.1773085
8757,3.184006474
8758,3.190704448
8759,3.197402422
8760,3.204100395
8761,3.210798369
8762,3.217496343
8763,3.224194316
8764,3.23089229
8765,3.237590264
8766,3.244288238
8767,3.250986211
8768,3.257684185
8769,3.264382159
8770,3.271080132
8771,3.277778106
8772,3.28447608
8773,3.291174054
8774,3.297872027
8775,3.304570001
8776,3.291203737
8777,3.277837473
8778,3.264471209
8779,3.251104946
8780,3.237738682
8781,3.224372418
8782,3.211006154
8783,3.19763989
8784,3.184273626
8785,3.170907363
8786,3.157541099
8787,3.144174835
8788,3.130808571
8789,3.117442307
8790,3.104076043
8791,3.09070978
8792,3.077343516
8793,3.063977252
8794,3.050610988
8795,3.037244724
8796,3.02387846
8797,3.010512197
8798,2.997145933
8799,2.983779669
8800,2.970413405
8801,2.957047141
8802,2.943680877
8803,2.930314614
8804,2.91694835
8805,2.903582086
8806,2.890215822
8807,2.876849558
8808,2.863483294
8809,2.850117031
8810,2.836750767
8811,2.823384503
8812,2.810018239
8813,2.796651975
8814,2.783285711
8815,2.769919448
8816,2.675393184
8817,2.58085692
8818,2.522380656
8819,2.422414392
8820,2.328858128
8821,2.235301865
8822,2.157235601
8823,2.081749337
8824,2.009353073
8825,1.936146809
8826,1.860590545
8827,1.793704282
8828,1.742268018
8829,1.708661754
8830,1.71370549
8831,1.737349226
8832,1.763112963
8833,1.788886699
8834,1.814650435
8835,1.840414171
8836,1.850627907
8837,1.858281643
8838,1.86592538
8839,1.866289116
8840,1.855212852
8841,1.817596588
8842,1.758670324
8843,1.68818406
8844,1.617687797
8845,1.547201533
8846,1.487335269
8847,1.429239005
8848,1.373972741
8849,1.323736477
8850,1.305260214
8851,1.303068369
8852,1.300876525
8853,1.298684681
8854,1.296492837
8855,1.294300992
8856,1.292109148
8857,1.289917304
8858,1.28772546
8859,1.285543615
8860,1.283351771
8861,1.281159927
8862,1.278968083
8863,1.276776238
8864,1.274584394
8865,1.27239255
8866,1.270200706
8867,1.268008861
8868,1.265817017
8869,1.263625173
8870,1.261433329
8871,1.265171484
8872,1.27951964
8873,1.293867796
8874,1.308215952
8875,1.319044108
8876,1.323552263
8877,1.328070419
8878,1.332578575
8879,1.330646731
8880,1.327664886
8881,1.344693042
8882,1.365071198
8883,1.408049354
8884,1.454737509
8885,1.479855665
8886,1.499403821
8887,1.515471977
8888,1.531540132
8889,1.547608288
8890,1.568286444
8891,1.5728646
8892,1.564572755
8893,1.530910911
8894,1.478339067
8895,1.415557223
8896,1.352775378
8897,1.293463534
8898,1.23471169
8899,1.186669846
8900,1.180658002
8901,1.178386157
8902,1.176124313
8903,1.173862469
8904,1.171600625
8905,1.16933878
8906,1.212276936
8907,1.340035092
8908,1.432773248
8909,1.525511403
8910,1.618239559
8911,1.704407715
8912,1.778865871
8913,1.831294026
8914,1.859642182
8915,1.859520338
8916,1.834078494
8917,1.797456649
8918,1.747054805
8919,1.698442961
8920,1.653041117
8921,1.612339272
8922,1.579957428
8923,1.547575584
8924,1.52042374
8925,1.502661895
8926,1.495512537
8927,1.488363179
8928,1.500613821
8929,1.522524463
8930,1.555855105
8931,1.589195747
8932,1.620386389
8933,1.647707031
8934,1.675037673
8935,1.692168315
8936,1.690968957
8937,1.688559599
8938,1.683990241
8939,1.679420883
8940,1.668191525
8941,1.610262167
8942,1.560942809
8943,1.502583451
8944,1.427954093
8945,1.353324735
8946,1.296225377
8947,1.299696019
8948,1.307896661
8949,1.316087303
8950,1.324287944
8951,1.332488586
8952,1.340679228
8953,1.34876987
8954,1.356950512
8955,1.365131154
8956,1.373311796
8957,1.381492438
8958,1.38967308
8959,1.397853722
8960,1.406034364
8961,1.414215006
8962,1.422395648
8963,1.43057629
8964,1.438756932
8965,1.446937574
8966,1.455118216
8967,1.463298858
8968,1.4714795
8969,1.479660142
8970,1.487840784
8971,1.496021426
8972,1.504202068
8973,1.51238271
8974,1.520563351
8975,1.528743993
8976,1.543604635
8977,1.603405277
8978,1.694485919
8979,1.825426561
8980,1.967637203
8981,2.133807845
8982,2.314228487
8983,2.496149129
8984,2.602369771
8985,2.610550413
8986,2.618731055
8987,2.626911697
8988,2.635092339
8989,2.643272981
8990,2.651453623
8991,2.659634265
8992,2.667814907
8993,2.675995549
8994,2.684176191
8995,2.692356833
8996,2.700537475
8997,2.708718117
8998,2.716898758
8999,2.7250794
9000,2.733260042
9001,2.727588748
9002,2.721917453
9003,2.716246159
9004,2.710574864
9005,2.70490357
9006,2.699232275
9007,2.693560981
9008,2.687889686
9009,2.682218392
9010,2.676547097
9011,2.670875803
9012,2.665204508
9013,2.659533214
9014,2.653861919
9015,2.648190625
9016,2.64251933
9017,2.636848036
9018,2.631176741
9019,2.625505447
9020,2.619834152
9021,2.614162858
9022,2.608491563
9023,2.602820269
9024,2.597148974
9025,2.59147768
9026,2.585806385
9027,2.580135091
9028,2.574463796
9029,2.568792502
9030,2.563121207
